window_id,record_id,start_sample,end_sample,start_second,end_second,af_label,mixed_label
059_002389,059,14334000,14339999,71670.0,71700.0,Unlabeled,True
059_002402,059,14412000,14417999,72060.0,72090.0,Unlabeled,True
059_002408,059,14448000,14453999,72240.0,72270.0,Unlabeled,True
059_002410,059,14460000,14465999,72300.0,72330.0,Unlabeled,True
059_002423,059,14538000,14543999,72690.0,72720.0,Unlabeled,True
059_002437,059,14622000,14627999,73110.0,73140.0,Unlabeled,True
059_002453,059,14718000,14723999,73590.0,73620.0,Unlabeled,True
059_002483,059,14898000,14903999,74490.0,74520.0,Unlabeled,True
059_002495,059,14970000,14975999,74850.0,74880.0,Unlabeled,True
059_002503,059,15018000,15023999,75090.0,75120.0,Unlabeled,True
059_002504,059,15024000,15029999,75120.0,75150.0,Unlabeled,True
059_002505,059,15030000,15035999,75150.0,75180.0,Unlabeled,True
059_002526,059,15156000,15161999,75780.0,75810.0,Unlabeled,True
059_002532,059,15192000,15197999,75960.0,75990.0,Unlabeled,True
059_002533,059,15198000,15203999,75990.0,76020.0,Unlabeled,True
059_002592,059,15552000,15557999,77760.0,77790.0,Unlabeled,True
059_002598,059,15588000,15593999,77940.0,77970.0,Unlabeled,True
059_002599,059,15594000,15599999,77970.0,78000.0,Unlabeled,True
059_002602,059,15612000,15617999,78060.0,78090.0,Unlabeled,True
059_002606,059,15636000,15641999,78180.0,78210.0,Unlabeled,True
059_002620,059,15720000,15725999,78600.0,78630.0,Unlabeled,True
059_002623,059,15738000,15743999,78690.0,78720.0,Unlabeled,True
059_002629,059,15774000,15779999,78870.0,78900.0,Unlabeled,True
059_002634,059,15804000,15809999,79020.0,79050.0,Unlabeled,True
059_002639,059,15834000,15839999,79170.0,79200.0,Unlabeled,True
059_002643,059,15858000,15863999,79290.0,79320.0,Unlabeled,True
059_002650,059,15900000,15905999,79500.0,79530.0,Unlabeled,True
059_002655,059,15930000,15935999,79650.0,79680.0,Unlabeled,True
059_002666,059,15996000,16001999,79980.0,80010.0,Unlabeled,True
059_002669,059,16014000,16019999,80070.0,80100.0,Unlabeled,True
059_002689,059,16134000,16139999,80670.0,80700.0,Unlabeled,True
059_002692,059,16152000,16157999,80760.0,80790.0,Unlabeled,True
059_002693,059,16158000,16163999,80790.0,80820.0,Unlabeled,True
059_002706,059,16236000,16241999,81180.0,81210.0,Unlabeled,True
059_002707,059,16242000,16247999,81210.0,81240.0,Unlabeled,True
059_002708,059,16248000,16253999,81240.0,81270.0,Unlabeled,True
059_002717,059,16302000,16307999,81510.0,81540.0,Unlabeled,True
059_002719,059,16314000,16319999,81570.0,81600.0,Unlabeled,True
059_002720,059,16320000,16325999,81600.0,81630.0,Unlabeled,True
059_002738,059,16428000,16433999,82140.0,82170.0,Unlabeled,True
059_002744,059,16464000,16469999,82320.0,82350.0,Unlabeled,True
059_002749,059,16494000,16499999,82470.0,82500.0,Unlabeled,True
059_002808,059,16848000,16853999,84240.0,84270.0,Unlabeled,True
059_002829,059,16974000,16979999,84870.0,84900.0,Unlabeled,True
059_002850,059,17100000,17105999,85500.0,85530.0,Unlabeled,True
059_002860,059,17160000,17165999,85800.0,85830.0,Unlabeled,True
061_000005,061,30000,35999,150.0,180.0,Unlabeled,True
061_000035,061,210000,215999,1050.0,1080.0,Unlabeled,True
061_000036,061,216000,221999,1080.0,1110.0,Unlabeled,True
061_000037,061,222000,227999,1110.0,1140.0,Unlabeled,True
061_000042,061,252000,257999,1260.0,1290.0,Unlabeled,True
061_000043,061,258000,263999,1290.0,1320.0,Unlabeled,True
061_000098,061,588000,593999,2940.0,2970.0,Unlabeled,True
061_000100,061,600000,605999,3000.0,3030.0,Unlabeled,True
061_000109,061,654000,659999,3270.0,3300.0,Unlabeled,True
061_000115,061,690000,695999,3450.0,3480.0,Unlabeled,True
061_000120,061,720000,725999,3600.0,3630.0,Unlabeled,True
061_000147,061,882000,887999,4410.0,4440.0,Unlabeled,True
061_000148,061,888000,893999,4440.0,4470.0,Unlabeled,True
061_000173,061,1038000,1043999,5190.0,5220.0,Unlabeled,True
061_000176,061,1056000,1061999,5280.0,5310.0,Unlabeled,True
061_000192,061,1152000,1157999,5760.0,5790.0,Unlabeled,True
061_000194,061,1164000,1169999,5820.0,5850.0,Unlabeled,True
061_000196,061,1176000,1181999,5880.0,5910.0,Unlabeled,True
061_000206,061,1236000,1241999,6180.0,6210.0,Unlabeled,True
061_000215,061,1290000,1295999,6450.0,6480.0,Unlabeled,True
061_000225,061,1350000,1355999,6750.0,6780.0,Unlabeled,True
061_000231,061,1386000,1391999,6930.0,6960.0,Unlabeled,True
061_000234,061,1404000,1409999,7020.0,7050.0,Unlabeled,True
061_000240,061,1440000,1445999,7200.0,7230.0,Unlabeled,True
061_000253,061,1518000,1523999,7590.0,7620.0,Unlabeled,True
061_000256,061,1536000,1541999,7680.0,7710.0,Unlabeled,True
061_000276,061,1656000,1661999,8280.0,8310.0,Unlabeled,True
061_000278,061,1668000,1673999,8340.0,8370.0,Unlabeled,True
061_000281,061,1686000,1691999,8430.0,8460.0,Unlabeled,True
061_000297,061,1782000,1787999,8910.0,8940.0,Unlabeled,True
061_000336,061,2016000,2021999,10080.0,10110.0,Unlabeled,True
061_000362,061,2172000,2177999,10860.0,10890.0,Unlabeled,True
061_000363,061,2178000,2183999,10890.0,10920.0,Unlabeled,True
061_000405,061,2430000,2435999,12150.0,12180.0,Unlabeled,True
061_000411,061,2466000,2471999,12330.0,12360.0,Unlabeled,True
061_000434,061,2604000,2609999,13020.0,13050.0,Unlabeled,True
061_000437,061,2622000,2627999,13110.0,13140.0,Unlabeled,True
061_000468,061,2808000,2813999,14040.0,14070.0,Unlabeled,True
061_000473,061,2838000,2843999,14190.0,14220.0,Unlabeled,True
061_000490,061,2940000,2945999,14700.0,14730.0,Unlabeled,True
061_000547,061,3282000,3287999,16410.0,16440.0,Unlabeled,True
061_000557,061,3342000,3347999,16710.0,16740.0,Unlabeled,True
061_000560,061,3360000,3365999,16800.0,16830.0,Unlabeled,True
061_000567,061,3402000,3407999,17010.0,17040.0,Unlabeled,True
061_000645,061,3870000,3875999,19350.0,19380.0,Unlabeled,True
061_000653,061,3918000,3923999,19590.0,19620.0,Unlabeled,True
061_000657,061,3942000,3947999,19710.0,19740.0,Unlabeled,True
061_000715,061,4290000,4295999,21450.0,21480.0,Unlabeled,True
061_000718,061,4308000,4313999,21540.0,21570.0,Unlabeled,True
061_000721,061,4326000,4331999,21630.0,21660.0,Unlabeled,True
061_000722,061,4332000,4337999,21660.0,21690.0,Unlabeled,True
061_000731,061,4386000,4391999,21930.0,21960.0,Unlabeled,True
061_000737,061,4422000,4427999,22110.0,22140.0,Unlabeled,True
061_000749,061,4494000,4499999,22470.0,22500.0,Unlabeled,True
061_000750,061,4500000,4505999,22500.0,22530.0,Unlabeled,True
061_000753,061,4518000,4523999,22590.0,22620.0,Unlabeled,True
061_000765,061,4590000,4595999,22950.0,22980.0,Unlabeled,True
061_000772,061,4632000,4637999,23160.0,23190.0,Unlabeled,True
061_000783,061,4698000,4703999,23490.0,23520.0,Unlabeled,True
061_000787,061,4722000,4727999,23610.0,23640.0,Unlabeled,True
061_000800,061,4800000,4805999,24000.0,24030.0,Unlabeled,True
061_000820,061,4920000,4925999,24600.0,24630.0,Unlabeled,True
061_000829,061,4974000,4979999,24870.0,24900.0,Unlabeled,True
061_000836,061,5016000,5021999,25080.0,25110.0,Unlabeled,True
061_000868,061,5208000,5213999,26040.0,26070.0,Unlabeled,True
061_000887,061,5322000,5327999,26610.0,26640.0,Unlabeled,True
061_000889,061,5334000,5339999,26670.0,26700.0,Unlabeled,True
061_000895,061,5370000,5375999,26850.0,26880.0,Unlabeled,True
061_000909,061,5454000,5459999,27270.0,27300.0,Unlabeled,True
061_000911,061,5466000,5471999,27330.0,27360.0,Unlabeled,True
061_000931,061,5586000,5591999,27930.0,27960.0,Unlabeled,True
061_000963,061,5778000,5783999,28890.0,28920.0,Unlabeled,True
061_000996,061,5976000,5981999,29880.0,29910.0,Unlabeled,True
061_001000,061,6000000,6005999,30000.0,30030.0,Unlabeled,True
061_001004,061,6024000,6029999,30120.0,30150.0,Unlabeled,True
061_001007,061,6042000,6047999,30210.0,30240.0,Unlabeled,True
061_001035,061,6210000,6215999,31050.0,31080.0,Unlabeled,True
061_001056,061,6336000,6341999,31680.0,31710.0,Unlabeled,True
061_001080,061,6480000,6485999,32400.0,32430.0,Unlabeled,True
061_001090,061,6540000,6545999,32700.0,32730.0,Unlabeled,True
061_001101,061,6606000,6611999,33030.0,33060.0,Unlabeled,True
061_001122,061,6732000,6737999,33660.0,33690.0,Unlabeled,True
061_001124,061,6744000,6749999,33720.0,33750.0,Unlabeled,True
061_001128,061,6768000,6773999,33840.0,33870.0,Unlabeled,True
061_001129,061,6774000,6779999,33870.0,33900.0,Unlabeled,True
061_001132,061,6792000,6797999,33960.0,33990.0,Unlabeled,True
061_001137,061,6822000,6827999,34110.0,34140.0,Unlabeled,True
061_001138,061,6828000,6833999,34140.0,34170.0,Unlabeled,True
061_001145,061,6870000,6875999,34350.0,34380.0,Unlabeled,True
061_001160,061,6960000,6965999,34800.0,34830.0,Unlabeled,True
061_001183,061,7098000,7103999,35490.0,35520.0,Unlabeled,True
061_001184,061,7104000,7109999,35520.0,35550.0,Unlabeled,True
061_001196,061,7176000,7181999,35880.0,35910.0,Unlabeled,True
061_001203,061,7218000,7223999,36090.0,36120.0,Unlabeled,True
061_001206,061,7236000,7241999,36180.0,36210.0,Unlabeled,True
061_001217,061,7302000,7307999,36510.0,36540.0,Unlabeled,True
061_001231,061,7386000,7391999,36930.0,36960.0,Unlabeled,True
061_001245,061,7470000,7475999,37350.0,37380.0,Unlabeled,True
061_001258,061,7548000,7553999,37740.0,37770.0,Unlabeled,True
061_001270,061,7620000,7625999,38100.0,38130.0,Unlabeled,True
061_001279,061,7674000,7679999,38370.0,38400.0,Unlabeled,True
061_001290,061,7740000,7745999,38700.0,38730.0,Unlabeled,True
061_001309,061,7854000,7859999,39270.0,39300.0,Unlabeled,True
061_001314,061,7884000,7889999,39420.0,39450.0,Unlabeled,True
061_001334,061,8004000,8009999,40020.0,40050.0,Unlabeled,True
061_001337,061,8022000,8027999,40110.0,40140.0,Unlabeled,True
061_001379,061,8274000,8279999,41370.0,41400.0,Unlabeled,True
061_001383,061,8298000,8303999,41490.0,41520.0,Unlabeled,True
061_001388,061,8328000,8333999,41640.0,41670.0,Unlabeled,True
061_001410,061,8460000,8465999,42300.0,42330.0,Unlabeled,True
061_001419,061,8514000,8519999,42570.0,42600.0,Unlabeled,True
061_001443,061,8658000,8663999,43290.0,43320.0,Unlabeled,True
061_001445,061,8670000,8675999,43350.0,43380.0,Unlabeled,True
061_001468,061,8808000,8813999,44040.0,44070.0,Unlabeled,True
061_001474,061,8844000,8849999,44220.0,44250.0,Unlabeled,True
061_001483,061,8898000,8903999,44490.0,44520.0,Unlabeled,True
061_001496,061,8976000,8981999,44880.0,44910.0,Unlabeled,True
061_001497,061,8982000,8987999,44910.0,44940.0,Unlabeled,True
061_001521,061,9126000,9131999,45630.0,45660.0,Unlabeled,True
061_001527,061,9162000,9167999,45810.0,45840.0,Unlabeled,True
061_001531,061,9186000,9191999,45930.0,45960.0,Unlabeled,True
061_001557,061,9342000,9347999,46710.0,46740.0,Unlabeled,True
061_001578,061,9468000,9473999,47340.0,47370.0,Unlabeled,True
061_001602,061,9612000,9617999,48060.0,48090.0,Unlabeled,True
061_001618,061,9708000,9713999,48540.0,48570.0,Unlabeled,True
061_001624,061,9744000,9749999,48720.0,48750.0,Unlabeled,True
061_001647,061,9882000,9887999,49410.0,49440.0,Unlabeled,True
061_001657,061,9942000,9947999,49710.0,49740.0,Unlabeled,True
061_001659,061,9954000,9959999,49770.0,49800.0,Unlabeled,True
061_001660,061,9960000,9965999,49800.0,49830.0,Unlabeled,True
061_001686,061,10116000,10121999,50580.0,50610.0,Unlabeled,True
061_001699,061,10194000,10199999,50970.0,51000.0,Unlabeled,True
061_001710,061,10260000,10265999,51300.0,51330.0,Unlabeled,True
061_001716,061,10296000,10301999,51480.0,51510.0,Unlabeled,True
061_001725,061,10350000,10355999,51750.0,51780.0,Unlabeled,True
061_001747,061,10482000,10487999,52410.0,52440.0,Unlabeled,True
061_001778,061,10668000,10673999,53340.0,53370.0,Unlabeled,True
061_001781,061,10686000,10691999,53430.0,53460.0,Unlabeled,True
061_001794,061,10764000,10769999,53820.0,53850.0,Unlabeled,True
061_001814,061,10884000,10889999,54420.0,54450.0,Unlabeled,True
061_001827,061,10962000,10967999,54810.0,54840.0,Unlabeled,True
061_001832,061,10992000,10997999,54960.0,54990.0,Unlabeled,True
061_001842,061,11052000,11057999,55260.0,55290.0,Unlabeled,True
061_001859,061,11154000,11159999,55770.0,55800.0,Unlabeled,True
061_001881,061,11286000,11291999,56430.0,56460.0,Unlabeled,True
061_001897,061,11382000,11387999,56910.0,56940.0,Unlabeled,True
061_001898,061,11388000,11393999,56940.0,56970.0,Unlabeled,True
061_001905,061,11430000,11435999,57150.0,57180.0,Unlabeled,True
061_001907,061,11442000,11447999,57210.0,57240.0,Unlabeled,True
061_001947,061,11682000,11687999,58410.0,58440.0,Unlabeled,True
061_001986,061,11916000,11921999,59580.0,59610.0,Unlabeled,True
061_001987,061,11922000,11927999,59610.0,59640.0,Unlabeled,True
061_001994,061,11964000,11969999,59820.0,59850.0,Unlabeled,True
061_002014,061,12084000,12089999,60420.0,60450.0,Unlabeled,True
061_002021,061,12126000,12131999,60630.0,60660.0,Unlabeled,True
061_002037,061,12222000,12227999,61110.0,61140.0,Unlabeled,True
061_002047,061,12282000,12287999,61410.0,61440.0,Unlabeled,True
061_002085,061,12510000,12515999,62550.0,62580.0,Unlabeled,True
061_002093,061,12558000,12563999,62790.0,62820.0,Unlabeled,True
061_002122,061,12732000,12737999,63660.0,63690.0,Unlabeled,True
061_002124,061,12744000,12749999,63720.0,63750.0,Unlabeled,True
061_002126,061,12756000,12761999,63780.0,63810.0,Unlabeled,True
061_002153,061,12918000,12923999,64590.0,64620.0,Unlabeled,True
061_002161,061,12966000,12971999,64830.0,64860.0,Unlabeled,True
061_002170,061,13020000,13025999,65100.0,65130.0,Unlabeled,True
061_002189,061,13134000,13139999,65670.0,65700.0,Unlabeled,True
061_002220,061,13320000,13325999,66600.0,66630.0,Unlabeled,True
061_002234,061,13404000,13409999,67020.0,67050.0,Unlabeled,True
061_002253,061,13518000,13523999,67590.0,67620.0,Unlabeled,True
061_002255,061,13530000,13535999,67650.0,67680.0,Unlabeled,True
061_002256,061,13536000,13541999,67680.0,67710.0,Unlabeled,True
061_002284,061,13704000,13709999,68520.0,68550.0,Unlabeled,True
061_002295,061,13770000,13775999,68850.0,68880.0,Unlabeled,True
061_002305,061,13830000,13835999,69150.0,69180.0,Unlabeled,True
061_002326,061,13956000,13961999,69780.0,69810.0,Unlabeled,True
061_002332,061,13992000,13997999,69960.0,69990.0,Unlabeled,True
061_002339,061,14034000,14039999,70170.0,70200.0,Unlabeled,True
061_002350,061,14100000,14105999,70500.0,70530.0,Unlabeled,True
061_002358,061,14148000,14153999,70740.0,70770.0,Unlabeled,True
061_002366,061,14196000,14201999,70980.0,71010.0,Unlabeled,True
061_002383,061,14298000,14303999,71490.0,71520.0,Unlabeled,True
061_002386,061,14316000,14321999,71580.0,71610.0,Unlabeled,True
061_002450,061,14700000,14705999,73500.0,73530.0,Unlabeled,True
061_002457,061,14742000,14747999,73710.0,73740.0,Unlabeled,True
061_002462,061,14772000,14777999,73860.0,73890.0,Unlabeled,True
061_002468,061,14808000,14813999,74040.0,74070.0,Unlabeled,True
061_002475,061,14850000,14855999,74250.0,74280.0,Unlabeled,True
061_002493,061,14958000,14963999,74790.0,74820.0,Unlabeled,True
061_002514,061,15084000,15089999,75420.0,75450.0,Unlabeled,True
061_002529,061,15174000,15179999,75870.0,75900.0,Unlabeled,True
061_002530,061,15180000,15185999,75900.0,75930.0,Unlabeled,True
061_002539,061,15234000,15239999,76170.0,76200.0,Unlabeled,True
061_002545,061,15270000,15275999,76350.0,76380.0,Unlabeled,True
061_002548,061,15288000,15293999,76440.0,76470.0,Unlabeled,True
061_002560,061,15360000,15365999,76800.0,76830.0,Unlabeled,True
061_002580,061,15480000,15485999,77400.0,77430.0,Unlabeled,True
061_002590,061,15540000,15545999,77700.0,77730.0,Unlabeled,True
061_002592,061,15552000,15557999,77760.0,77790.0,Unlabeled,True
061_002603,061,15618000,15623999,78090.0,78120.0,Unlabeled,True
061_002631,061,15786000,15791999,78930.0,78960.0,Unlabeled,True
061_002660,061,15960000,15965999,79800.0,79830.0,Unlabeled,True
061_002669,061,16014000,16019999,80070.0,80100.0,Unlabeled,True
061_002682,061,16092000,16097999,80460.0,80490.0,Unlabeled,True
061_002683,061,16098000,16103999,80490.0,80520.0,Unlabeled,True
061_002711,061,16266000,16271999,81330.0,81360.0,Unlabeled,True
061_002717,061,16302000,16307999,81510.0,81540.0,Unlabeled,True
061_002735,061,16410000,16415999,82050.0,82080.0,Unlabeled,True
061_002747,061,16482000,16487999,82410.0,82440.0,Unlabeled,True
061_002760,061,16560000,16565999,82800.0,82830.0,Unlabeled,True
061_002782,061,16692000,16697999,83460.0,83490.0,Unlabeled,True
061_002784,061,16704000,16709999,83520.0,83550.0,Unlabeled,True
061_002785,061,16710000,16715999,83550.0,83580.0,Unlabeled,True
061_002787,061,16722000,16727999,83610.0,83640.0,Unlabeled,True
061_002789,061,16734000,16739999,83670.0,83700.0,Unlabeled,True
061_002790,061,16740000,16745999,83700.0,83730.0,Unlabeled,True
061_002794,061,16764000,16769999,83820.0,83850.0,Unlabeled,True
061_002826,061,16956000,16961999,84780.0,84810.0,Unlabeled,True
061_002830,061,16980000,16985999,84900.0,84930.0,Unlabeled,True
061_002838,061,17028000,17033999,85140.0,85170.0,Unlabeled,True
061_002845,061,17070000,17075999,85350.0,85380.0,Unlabeled,True
061_002850,061,17100000,17105999,85500.0,85530.0,Unlabeled,True
061_002865,061,17190000,17195999,85950.0,85980.0,Unlabeled,True
061_002867,061,17202000,17207999,86010.0,86040.0,Unlabeled,True
061_002879,061,17274000,17279999,86370.0,86400.0,Unlabeled,True
062_000009,062,54000,59999,270.0,300.0,Normal,False
062_000012,062,72000,77999,360.0,390.0,Normal,False
062_000016,062,96000,101999,480.0,510.0,Normal,False
062_000028,062,168000,173999,840.0,870.0,Normal,False
062_000029,062,174000,179999,870.0,900.0,Normal,False
062_000033,062,198000,203999,990.0,1020.0,Normal,False
062_000043,062,258000,263999,1290.0,1320.0,Normal,False
062_000052,062,312000,317999,1560.0,1590.0,Normal,False
062_000056,062,336000,341999,1680.0,1710.0,Normal,False
062_000061,062,366000,371999,1830.0,1860.0,Normal,False
062_000062,062,372000,377999,1860.0,1890.0,Normal,False
062_000091,062,546000,551999,2730.0,2760.0,Normal,False
062_000098,062,588000,593999,2940.0,2970.0,Normal,False
062_000104,062,624000,629999,3120.0,3150.0,Normal,False
062_000111,062,666000,671999,3330.0,3360.0,Normal,False
062_000183,062,1098000,1103999,5490.0,5520.0,Normal,False
062_000187,062,1122000,1127999,5610.0,5640.0,Normal,False
062_000203,062,1218000,1223999,6090.0,6120.0,Normal,False
062_000206,062,1236000,1241999,6180.0,6210.0,Normal,False
062_000217,062,1302000,1307999,6510.0,6540.0,Normal,False
062_000250,062,1500000,1505999,7500.0,7530.0,Normal,False
062_000261,062,1566000,1571999,7830.0,7860.0,Normal,False
062_000265,062,1590000,1595999,7950.0,7980.0,Normal,False
062_000271,062,1626000,1631999,8130.0,8160.0,Normal,False
062_000290,062,1740000,1745999,8700.0,8730.0,Normal,False
062_000293,062,1758000,1763999,8790.0,8820.0,Normal,False
062_000298,062,1788000,1793999,8940.0,8970.0,Normal,False
062_000310,062,1860000,1865999,9300.0,9330.0,Normal,False
062_000313,062,1878000,1883999,9390.0,9420.0,Normal,False
062_000317,062,1902000,1907999,9510.0,9540.0,Normal,False
062_000336,062,2016000,2021999,10080.0,10110.0,Normal,False
062_000357,062,2142000,2147999,10710.0,10740.0,Normal,False
062_000362,062,2172000,2177999,10860.0,10890.0,Normal,False
062_000375,062,2250000,2255999,11250.0,11280.0,Normal,False
062_000401,062,2406000,2411999,12030.0,12060.0,Normal,False
062_000413,062,2478000,2483999,12390.0,12420.0,Normal,False
062_000422,062,2532000,2537999,12660.0,12690.0,Normal,False
062_000468,062,2808000,2813999,14040.0,14070.0,Normal,False
062_000475,062,2850000,2855999,14250.0,14280.0,Normal,False
062_000506,062,3036000,3041999,15180.0,15210.0,Normal,False
062_000538,062,3228000,3233999,16140.0,16170.0,Normal,False
062_000540,062,3240000,3245999,16200.0,16230.0,Normal,False
062_000542,062,3252000,3257999,16260.0,16290.0,Normal,False
062_000552,062,3312000,3317999,16560.0,16590.0,Normal,False
062_000555,062,3330000,3335999,16650.0,16680.0,Normal,False
062_000557,062,3342000,3347999,16710.0,16740.0,Normal,False
062_000563,062,3378000,3383999,16890.0,16920.0,Normal,False
062_000583,062,3498000,3503999,17490.0,17520.0,Normal,False
062_000590,062,3540000,3545999,17700.0,17730.0,Normal,False
062_000597,062,3582000,3587999,17910.0,17940.0,Normal,False
062_000604,062,3624000,3629999,18120.0,18150.0,Normal,False
062_000620,062,3720000,3725999,18600.0,18630.0,Normal,False
062_000633,062,3798000,3803999,18990.0,19020.0,Normal,False
062_000639,062,3834000,3839999,19170.0,19200.0,Normal,False
062_000669,062,4014000,4019999,20070.0,20100.0,Normal,False
062_000677,062,4062000,4067999,20310.0,20340.0,Normal,False
062_000684,062,4104000,4109999,20520.0,20550.0,Normal,False
062_000751,062,4506000,4511999,22530.0,22560.0,Normal,False
062_000783,062,4698000,4703999,23490.0,23520.0,Normal,False
062_000794,062,4764000,4769999,23820.0,23850.0,Normal,False
062_000798,062,4788000,4793999,23940.0,23970.0,Normal,False
062_000801,062,4806000,4811999,24030.0,24060.0,Normal,False
062_000828,062,4968000,4973999,24840.0,24870.0,Normal,False
062_000834,062,5004000,5009999,25020.0,25050.0,Normal,False
062_000845,062,5070000,5075999,25350.0,25380.0,Normal,False
062_000855,062,5130000,5135999,25650.0,25680.0,Normal,False
062_000860,062,5160000,5165999,25800.0,25830.0,Normal,False
062_000881,062,5286000,5291999,26430.0,26460.0,Normal,False
062_000885,062,5310000,5315999,26550.0,26580.0,Normal,False
062_000889,062,5334000,5339999,26670.0,26700.0,Normal,False
062_000916,062,5496000,5501999,27480.0,27510.0,Normal,False
062_000928,062,5568000,5573999,27840.0,27870.0,Normal,False
062_000931,062,5586000,5591999,27930.0,27960.0,Normal,False
062_000939,062,5634000,5639999,28170.0,28200.0,Normal,False
062_000952,062,5712000,5717999,28560.0,28590.0,Normal,False
062_000957,062,5742000,5747999,28710.0,28740.0,Normal,False
062_000958,062,5748000,5753999,28740.0,28770.0,Normal,False
062_000970,062,5820000,5825999,29100.0,29130.0,Normal,False
062_000989,062,5934000,5939999,29670.0,29700.0,Normal,False
062_000992,062,5952000,5957999,29760.0,29790.0,Normal,False
062_000993,062,5958000,5963999,29790.0,29820.0,Normal,False
062_001015,062,6090000,6095999,30450.0,30480.0,Normal,False
062_001021,062,6126000,6131999,30630.0,30660.0,Normal,False
062_001046,062,6276000,6281999,31380.0,31410.0,Normal,False
062_001050,062,6300000,6305999,31500.0,31530.0,Normal,False
062_001059,062,6354000,6359999,31770.0,31800.0,Normal,False
062_001067,062,6402000,6407999,32010.0,32040.0,Normal,False
062_001074,062,6444000,6449999,32220.0,32250.0,Normal,False
062_001107,062,6642000,6647999,33210.0,33240.0,Normal,False
062_001108,062,6648000,6653999,33240.0,33270.0,Normal,False
062_001109,062,6654000,6659999,33270.0,33300.0,Normal,False
062_001113,062,6678000,6683999,33390.0,33420.0,Normal,False
062_001121,062,6726000,6731999,33630.0,33660.0,Normal,False
062_001136,062,6816000,6821999,34080.0,34110.0,Normal,False
062_001189,062,7134000,7139999,35670.0,35700.0,Normal,False
062_001243,062,7458000,7463999,37290.0,37320.0,Normal,False
062_001249,062,7494000,7499999,37470.0,37500.0,Normal,False
062_001264,062,7584000,7589999,37920.0,37950.0,Normal,False
062_001268,062,7608000,7613999,38040.0,38070.0,Normal,False
062_001284,062,7704000,7709999,38520.0,38550.0,Normal,False
062_001288,062,7728000,7733999,38640.0,38670.0,Normal,False
062_001331,062,7986000,7991999,39930.0,39960.0,Normal,False
062_001339,062,8034000,8039999,40170.0,40200.0,Normal,False
062_001343,062,8058000,8063999,40290.0,40320.0,Normal,False
062_001348,062,8088000,8093999,40440.0,40470.0,Normal,False
062_001357,062,8142000,8147999,40710.0,40740.0,Normal,False
062_001366,062,8196000,8201999,40980.0,41010.0,Normal,False
062_001372,062,8232000,8237999,41160.0,41190.0,Normal,False
062_001394,062,8364000,8369999,41820.0,41850.0,Normal,False
062_001407,062,8442000,8447999,42210.0,42240.0,Normal,False
062_001408,062,8448000,8453999,42240.0,42270.0,Normal,False
062_001445,062,8670000,8675999,43350.0,43380.0,Normal,False
062_001452,062,8712000,8717999,43560.0,43590.0,Normal,False
062_001453,062,8718000,8723999,43590.0,43620.0,Normal,False
062_001455,062,8730000,8735999,43650.0,43680.0,Normal,False
062_001460,062,8760000,8765999,43800.0,43830.0,Normal,False
062_001475,062,8850000,8855999,44250.0,44280.0,Normal,False
062_001503,062,9018000,9023999,45090.0,45120.0,Normal,False
062_001504,062,9024000,9029999,45120.0,45150.0,Normal,False
062_001526,062,9156000,9161999,45780.0,45810.0,Normal,False
062_001530,062,9180000,9185999,45900.0,45930.0,Normal,False
062_001532,062,9192000,9197999,45960.0,45990.0,Normal,False
062_001563,062,9378000,9383999,46890.0,46920.0,Normal,False
062_001574,062,9444000,9449999,47220.0,47250.0,Normal,False
062_001587,062,9522000,9527999,47610.0,47640.0,Normal,False
062_001589,062,9534000,9539999,47670.0,47700.0,Normal,False
062_001591,062,9546000,9551999,47730.0,47760.0,Normal,False
062_001596,062,9576000,9581999,47880.0,47910.0,Normal,False
062_001598,062,9588000,9593999,47940.0,47970.0,Normal,False
062_001607,062,9642000,9647999,48210.0,48240.0,Normal,False
062_001612,062,9672000,9677999,48360.0,48390.0,Normal,False
062_001622,062,9732000,9737999,48660.0,48690.0,Normal,False
062_001628,062,9768000,9773999,48840.0,48870.0,Normal,False
062_001647,062,9882000,9887999,49410.0,49440.0,Normal,False
062_001671,062,10026000,10031999,50130.0,50160.0,Normal,False
062_001705,062,10230000,10235999,51150.0,51180.0,Normal,False
062_001709,062,10254000,10259999,51270.0,51300.0,Normal,False
062_001715,062,10290000,10295999,51450.0,51480.0,Normal,False
062_001729,062,10374000,10379999,51870.0,51900.0,Normal,False
062_001732,062,10392000,10397999,51960.0,51990.0,Normal,False
062_001742,062,10452000,10457999,52260.0,52290.0,Normal,False
062_001747,062,10482000,10487999,52410.0,52440.0,Normal,False
062_001752,062,10512000,10517999,52560.0,52590.0,Normal,False
062_001753,062,10518000,10523999,52590.0,52620.0,Normal,False
062_001755,062,10530000,10535999,52650.0,52680.0,Normal,False
062_001761,062,10566000,10571999,52830.0,52860.0,Normal,False
062_001786,062,10716000,10721999,53580.0,53610.0,Normal,False
062_001794,062,10764000,10769999,53820.0,53850.0,Normal,False
062_001809,062,10854000,10859999,54270.0,54300.0,Normal,False
062_001817,062,10902000,10907999,54510.0,54540.0,Normal,False
062_001819,062,10914000,10919999,54570.0,54600.0,Normal,False
062_001835,062,11010000,11015999,55050.0,55080.0,Normal,False
062_001848,062,11088000,11093999,55440.0,55470.0,Normal,False
062_001856,062,11136000,11141999,55680.0,55710.0,Normal,False
062_001868,062,11208000,11213999,56040.0,56070.0,Normal,False
062_001875,062,11250000,11255999,56250.0,56280.0,Normal,False
